,Tweet,HS,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Gender
3658,leonita lestari yess ethes humble sifat turun turun kali ya bapak mbah owi                 r,0,0,0,0,0,0
3659,selamat malam koh ndrews,0,0,0,0,0,0
3660,asooyy gembira jaga negara pendek akal nalar cinta negeri                 a,0,0,0,0,0,0
3661,pakde bandung tabur bunga spontan warga tunggu beliau pas ya jokowi pakde an cuaca bagus warga tunggu pagi,0,0,0,0,0,0
3662,listy bera i suka an mahasiswi,0,0,0,0,0,0
3663,monsterhiphoop ciri khas kota surabaya,0,0,0,0,0,0
3664,jokowi humble senyum manis main cucu nya beliau lindung tuhan maha esa cundang kepala pikir kalah mulu ya,1,0,1,0,0,0
3665,hujan tah coba lontong balap rujak,0,0,0,0,0,0
3666,ethes waris sifat rendah hati mbah,0,0,0,0,0,0
3667,sore monsta,0,0,0,0,0,0
3668,kakak bawa kura titip tetangga hewan pulang oleh in deal,0,0,0,0,0,0
3669,hitam ya pulang pulang mobil bawa,0,0,0,0,0,0
3670,bang helm helm felis                 iya jam si,0,0,0,0,0,0
3671,ssan bang ndrewstjan bawa kena prank,0,0,0,0,0,0
3672,halo bang johnhendrik,0,0,0,0,0,0
3673,jowoshitpost bah,0,0,0,0,0,0
3674,l r,0,0,0,0,0,0
3675,keren                 vg,0,0,0,0,0,0
3676,buka,0,0,0,0,0,0
3677,i see gocek,0,0,0,0,0,0
3678,berat badan turun puasa jokowi jawab,1,1,0,0,0,0
3679,indonesia hebat kawan,0,0,0,0,0,0
3680,jaga sehat kawan taat protap sehat awas anak waspada gejala booming aneh timpa anak anak                 r,0,0,0,0,0,0
3681,mbak baby avanya cakap banget lihat gemas cubit pipi                 j zf,0,0,0,0,0,0
3682,adunia jowoshitpost bah,0,0,0,0,0,0
3683,kemkominfo bssn ri kemkominfo bssn ri nih pakde                 sok,0,0,0,0,0,0
3684,nihaqus drnvrcastruccio                 v h,0,0,0,0,0,0
3685,nihaqus drnvrcastruccio mbak baby pulaaangg,0,0,0,0,0,0
3686,ed ti a eg aewin ajengmakmur e maaf lahir batin suci hari fitri sila angpau                 j i z,0,0,0,0,0,0
3687,rumah sakit rumah,0,0,0,0,0,0
3688,pagi mbak nuning sehat suami,0,0,0,0,0,0
3689,anakkolong amin,0,0,0,0,0,0
3690,maaf lahir batin ya bang mbak dian,0,0,0,0,0,0
3691,bobby risakotta kadrun                 t a,0,0,0,0,0,0
3692,bobby risakotta santuyyy bilang kafir kayak kayak saudara aku problem,1,1,0,0,0,0
3693,selamat lebaran mas bro salam toleransi hari menang                 f,0,0,0,0,0,0
3694,amin terima kasih mbak tetap garam dunia selamat bahagia hari raya saudara manusia                 p ov,0,0,0,0,0,0
3695,mbak baby cantiiikkk mal aidin faidzin mbak mohon maaf lahir batin                 em,0,0,0,0,0,0
3696,kerupuk kulit,0,0,0,0,0,0
3697,bobby risakotta ajar kasih                 zaive,0,0,0,0,0,0
3698,paksa iman hati surat                 zaive,0,0,0,0,0,0
3699,saudara,0,0,0,0,0,0
3700,alisyarief katedral tetangga doa baik                 zaive,0,0,0,0,0,0
3701,momen raya                 i,0,0,0,0,0,0
3702,ajengmakmur lucknuut jokowi beehhh ketemu mal aidin faidzin bos maaf lahir batin                 fe t,0,0,0,0,0,0
3703,mbak listy selamat libur bahagia mal aidin faidzin mohon maaf lahir batin                 i,0,0,0,0,0,0
3704,kemenpu,0,0,0,0,0,0
3706,tuju jalur pantai selatan indah                 p,0,0,0,0,0,0
3707,bang kens terima kasih selamat gembira hari raya mal aidin faidzin mohon maaf lahir batin                 i a,0,0,0,0,0,0
3708,pulang,0,0,0,0,0,0
3709,cc kemenpu terima kasih                 i lv,0,0,0,0,0,0
3710,rioyo,0,0,0,0,0,0
3711,jokowi,1,1,0,0,0,0
3712,mitawullur nd ra beruang puttih emiralisal yradianto gue kenhans terima kasih mbak diah sahabat gembira mal aidin faidzin maaf lahir batin                 z,0,0,0,0,0,0
3713,adunia jowoshitpost iman saudara manusia maaf lahir batin mas bro,0,0,0,0,0,0
3714,banding jokowi jis karya biar indonesia rakyat,0,0,0,0,0,0
3715,mbak maaf lahir batin,0,0,0,0,0,0
3717,pulkam sibuk siap jalan tol mudik,0,0,0,0,0,0
3718,monsterhiphoop                 p,0,0,0,0,0,0
3719,weh ganteng                 me tc c im,0,0,0,0,0,0
3720,ivanho eunike k scroll lihat ac dc cewek cowok oke bangkeee,0,0,0,0,0,0
3721,achzam mal aidin faidzin mohon maaf lahir batin,0,0,0,0,0,0
3722,video musik llestari selamat raya idul fitri mohon maaf lahir batin terima kasih perintah terima kasih basuki kerja keras                 m si,0,0,0,0,0,0
3723,wagimandeep dengar,0,0,0,0,0,0
3724,wagimandeep fitnah,0,0,0,0,0,0
3725,enak enak selamat kangen an keluarga tetangga be happy                 sr gb,0,0,0,0,0,0
3726,coklat basuki model                 f yk,0,0,0,0,0,0
3727,capt capt titik nol                 l,0,0,0,0,0,0
3728,cantiikkk terima kasih suami mbak baik tah,0,0,0,0,0,0
3729,bumi                 izq,0,0,0,0,0,0
3730,mal aidin faidzin bunda                 rv o,0,0,0,0,0,0
3731,ivanho eunike k pagiii ayammm mumpung boleee misuh                 c l,0,0,0,0,0,0
3732,eunike k                 h,0,0,0,0,0,0
3733,jokowi manis lupa kuat turun presiden hebat bangga indonesia sayabersamajokowi,1,1,0,0,0,0
3734,sisiwittfrida buset mbak sisiwittfrida malu                 d nih,1,1,0,0,0,0
3735,jilbab batas mode akhlak,0,0,0,0,0,0
3736,bib maaf lahir batin                 a,0,0,0,0,0,0
3737,mbak welas mal aidzin faidzin maaf lahir batin                 e,0,0,0,0,0,0
3738,amin mal aidin faidzin mohon maaf lahir batin                 c,0,0,0,0,0,0
3739,selamat iedul fitri maaf lahir batin titip elus sayang baby sena ya,0,0,0,0,0,0
3740,pulang cerita                 f,0,0,0,0,0,0
3741,mal aidin faidzin kang kampul mohon maaf lahir batin,0,0,0,0,0,0
3742,terima kasih kang kampul selamat nikmat ketupat lebaran selamat maaf an selamat mam rengginang kaleng khong guan eh                 nj v k,1,1,0,0,0,1
3743,innalilahi wa inna ilaihi raji uji nasional al fatihah moga almarhumah keluarga tinggal tabah dukacita dalam dalam,0,0,0,0,0,0
3744,terima kasih selamat bahagia mbak noni jalin silaturahmi sahabat mal aidin faidzin mohon maaf lahir batin,0,0,0,0,0,0
3745,mal aidin faidzin mohon maaf lahir batin suci hari fitri                 h t h,0,0,0,0,0,0
3746,temu                 cms,0,0,0,0,0,0
3747,amin mbak ve,0,0,0,0,0,0
3748,kemkominfo iya tuju bang el mal aidin faidzin maaf lahir batin                 fd,0,0,0,0,0,0
3749,amin,0,0,0,0,0,0
3750,amin mbak nuning,0,0,0,0,0,0
3751,islamphobia nungul muka islam aneh islam benar sengir ketemu jidat hitam celana cingkrang                 z,0,0,0,0,0,0
3752,halal kepala                 j b ya,0,0,0,0,0,0
3753,sesat jalan,1,1,0,0,0,0
3754,luke bal leonita lestari laku rayu kelapa,0,0,0,0,0,0
3755,monsterhiphoop mbak cuil mbak nita leonita lestari adik,0,0,0,0,0,0
3756,om selamat pagi                 kge,0,0,0,0,0,0
3757,amin kang kampul selamat misa kang kampul,0,0,0,0,0,0
3758,mbak lita selamat pagi oshi,0,0,0,0,0,0
3759,pagi ayammm selamat misa ya                 f lr g,0,0,0,0,0,0
3760,kembang goyang anak masak jajan rioyo,0,0,0,0,0,0
3761,pagiii shalom saudara selamat misa                 vv,0,0,0,0,0,0
3762,selamat ulang mbak mammy umur sehat bahagia amin,0,0,0,0,0,0
3763,amin waalaikum salam happy idulfitri,0,0,0,0,0,0
3764,kemkominfo jitak kemkominfo,0,0,0,0,0,0
3765,ala susu strawberry plus malas mam sahur                 iya p,0,0,0,0,0,0
3766,iya sahur mbak,0,0,0,0,0,0
3767,televisi be emu keluarga mudik paakkk ikut mudik paaakk                 video musik,0,0,0,0,0,0
3768,ogah banget tetangga khilafah dengar bi khilafah solusi                 l ns,1,0,1,0,0,0
3769,ajar strok,0,0,0,0,0,0
3770,bayang pic hoaks,0,0,0,0,0,0
3771,moga allah lindung pimpin baik negeri rakyat amin,0,0,0,0,0,0
3772,eunike k jual gede,0,0,0,0,0,0
3773,alhamdulillah titip salam keluarga ya karno lo cah mu ya bahasa tunjang raya nya                 gue,1,1,0,0,0,0
3774,gaya tengil colek bilang,0,0,0,0,0,0
3775,tunggu tetangga bahas,0,0,0,0,0,0
3776,kayak lihat cewek open bo cerita langgan salat pic aneh beliau cegah foto heboh malam sepe i sengaja,1,1,0,0,0,0
3777,khawatir pic hoaks asa aneh,0,0,0,0,0,0
3778,nightmarisly cepat banget ngebut but but but ngupi jam blitar                 rv x,0,0,0,0,0,0
3779,up pulkam biar pantau biar jaga                 si,0,0,0,0,0,0
3780,eunike k bismillah pantau,0,0,0,0,0,0
3781,nightmarisly jeh mentwit,0,0,0,0,0,0
3782,sant tingwe titip ahok                 e a z,1,1,0,0,0,0
3783,pagi amerika,0,0,0,0,0,0
3784,semangat                 dw,0,0,0,0,0,0
3785,selamat mudik,0,0,0,0,0,0
3786,teh ketemu tulis selamat nikmat infrastruktur bangun era perintah jokowi,1,1,0,0,0,0
3787,et labora beliau menye tuhan kerja,0,0,0,0,0,0
3788,punten jbjb kagum dokter awan hidup berkat                 sc,1,0,1,0,0,0
3789,santorinissun punten bos muhammad komen sepe i hoaks                 ve i,1,0,1,0,0,0
3790,lo cepat banget lupa minum,0,0,0,0,0,0
3791,berani ganjar kaus kaus ganjar te ulis hati jalan ganjar for presiden beda kelas bos                 nd,0,0,0,0,0,0
3792,i k,0,0,0,0,0,0
3793,nasi,0,0,0,0,0,0
3794,apa oktober end,0,0,0,0,0,0
3795,tradisi ketupat kenal sunan kalijaga ketupat pendek aku lepat aku aku salah maaf suci lahir batin bulan penuh puasa                 j a,0,0,0,0,0,0
3796,tradisi indonesia,0,0,0,0,0,0
3797,wagimandeep selamat santap sahur bang moga berkah                 a undang undang,0,0,0,0,0,0
3798,eunike k lo tau tau pantau juga pas pulang kampung halaman post ya ditwitter politik saudara,0,0,0,0,0,0
3799,eunike k pikir serius jam wajib botak jalan,0,0,0,0,0,0
3800,waahhh ganjar sahur mie instan                 b,0,0,0,0,0,0
3801,mam atuh,1,1,0,0,0,0
3802,anak gadis pulkam jaga rumah sengaja aktif notifikasi biar pantau                 f,0,0,0,0,0,0
3803,tolong,0,0,0,0,0,0
3804,mam istirahat,0,0,0,0,0,0
3806,mantap,0,0,0,0,0,0
3807,hati jalan sempat post biar pantau,0,0,0,0,0,0
3808,karir the ne presiden,0,0,0,0,0,0
3809,selamat pagi mbak umy filosofi ketupat mohon maaf lahir batin mudik please,0,0,0,0,0,0
3810,pagi frankz brutus                 au p,0,0,0,0,0,0
3811,doa usaha pilih pimpin indonesia gobblokkk,1,0,1,0,0,0
3812,selamat pagi                 f,0,0,0,0,0,0
3814,fokus orang kaus hitam tulis kaus nu a inya kayak calon gagal percaya demokrat,0,0,0,0,0,0
3815,tunggu jabat nama kibar,1,1,0,0,0,0
3816,berita hilang                 hl,0,0,0,0,0,0
3818,harap profesional                 ij z,0,0,0,0,0,0
3819,hem,0,0,0,0,0,0
3820,hem                 s,0,0,0,0,0,0
3821,tuju mbak baby mending masker biar glowing lebaran                 vus,0,0,0,0,0,0
3822,f,0,0,0,0,0,0
3823,santorinissun lo kopiko ganti ngupi astronot                 kge,1,1,0,0,0,0
3824,iya kadang diam tunggu info,0,0,0,0,0,0
3825,tah gendong bryno biar berat bawa tunjang raya                 iya,0,0,0,0,0,0
3828,nyinyir kopiko low back pain mesti bangga kopiko merek indonesia dunia bawa angkasa space elon                 kge,1,0,1,0,0,0
3829,opung main nungul                 xx,0,0,0,0,0,0
3831,opung                 tr,0,0,0,0,0,0
3832,moga laris bulan penuh berkah                 be,1,1,0,0,0,0
3833,santorinissun langsung,1,1,0,0,0,0
3834,rezeki anak saleh,0,0,0,0,0,0
3835,santorinissun kopiko kian dunia simpel sih,0,0,0,0,0,0
3836,gin kopiko mesti bayar bayang mesti endorse opung                 h t,0,0,0,0,0,0
3837,tawar kopiko biar                 c,0,0,0,0,0,0
3838,listy filosofi                 j,0,0,0,0,0,0
3839,selamat ulang doa baik langit khusus untuk moga pribadi tangguh kuat cepat pintar,0,0,0,0,0,0
3840,keluarga khong guan meme kerja jokowi tren                 ya,0,0,0,0,0,0
3841,pusat cawe ikut turun tangan proyek perintah daerah                 jx,0,0,0,0,0,0
3842,santorinissun waahhh kira asli cantiiikkk,0,0,0,0,0,0
3843,selamat mbak andien alhamdulillah ganya terima terima kasih sehat sukses,0,0,0,0,0,0
3844,santorinissun bunda cantiiikkk rambut,0,0,0,0,0,0
3845,santorinissun diicip enak                 b,0,0,0,0,0,0
3846,haddie st alhamdulillah berkah ramadan terima kasih mbak andien moga sukses lancar rezeki sehat amin congratz bang haddie cuss luncur direct message                 ls,0,0,0,0,0,0
3847,the real presiden jokowi tunggu buka puasa,0,0,0,0,0,0
3848,dsasobarami waahhh lucuuukkk kemarin sarung nusantara bang dsasobarami,0,0,0,0,0,0
3849,bikin nih,1,1,0,0,0,0
3850,panggil cebong,1,1,0,0,0,0
3851,ya santai kayak bilang cebong senang cebong indikator lingkung bersih makhluk be asbih rabbnya,0,0,0,0,0,0
3852,triliun pe uwit ya bulu,0,0,0,0,0,0
3853,enak sambelnya tah,0,0,0,0,0,0
3854,periode jokowi bawa rezeki,0,0,0,0,0,0
3855,ahok simpel                 wv,1,1,0,0,0,0
3856,perintah presiden jokowi larang ekspor migor,0,0,0,0,0,0
3857,hati tulus penuh berkah                 direct message,0,0,0,0,0,0
3858,bocah cilik senyum tinggal,1,1,0,0,0,0
3859,iya istirahat tah mbak andien malam begadang lo sakit mudik tah yoyakarta                 t,0,0,0,0,0,0
3860,beliau kepala sekolah sekolah tengah taman siswa bandung jalan tau                 p vu,0,0,0,0,0,0
3861,aji kakak wa awan bandung kakak kakak merinding euy baca kisah hidup,0,0,0,0,0,0
3862,buddhisgl senyum sinar mata bahagia terima kasih orang,0,0,0,0,0,0
3863,amin,0,0,0,0,0,0
3864,bosan ngamati kemarin goodlooking bego ya minimal bersih kucel,0,0,0,0,0,0
3865,e,0,0,0,0,0,0
3866,moga baik untuk mbak semangat,0,0,0,0,0,0
3867,z out,0,0,0,0,0,0
3868,monstaaaaaa monsterhiphoop is that,0,0,0,0,0,0
3869,malam ramadan kawan salah satu malam ribu lewat,0,0,0,0,0,0
3871,eh iya kemarin cantiiikkk pakai kebaya,0,0,0,0,0,0
3872,kali kereta nuwun sewu ustaz tumpang                 b et z,1,1,0,0,0,0
3873,yess pagi bang ronny,0,0,0,0,0,0
3874,mahasewa tengil kutik rakyat senang lihat aksi polisi tiga jalan masyarakat buka puasa demo kota,0,0,0,0,0,0
3875,lebaran sebentar puasa gembira tahan lapar tahan haus tahan happy pekan kawan selamat mudik kampung halaman tolong salam saudara jaga sehat,0,0,0,0,0,0
3876,mahasewa,0,0,0,0,0,0
3877,lebaran                 z,0,0,0,0,0,0
3878,eh perhati ya,0,0,0,0,0,0
3879,terima kasih mas kapok ada ya                 y,0,0,0,0,0,0
3880,dsasobarami iya terima kasih rezeki anak saleh senang banget banget                 a iya,0,0,0,0,0,0
3881,selamat siang mas dsasobarami alhamdulillah sarung ganya cakap banget banget terima kasih moga berkah rezeki sehat bahagia amin hatur terima kasih banget,0,0,0,0,0,0
3882,kapok somad,1,1,0,0,0,0
3883,the of netizens viral,0,0,0,0,0,0
3884,senang dengar sehat ya                 yd jzj,0,0,0,0,0,0
3885,pagiii kabar bidadari kecil baik,0,0,0,0,0,0
3886,bomat apa ainya korupsi korupsi tani penjara                 b r,1,1,0,0,0,0
3887,amin congratz,0,0,0,0,0,0
3888,pagiii                 handphone,0,0,0,0,0,0
3889,cari pacar pacar putus sambung sahabat hati kayak laku tingkat kualitas temu dari                 ra,0,0,0,0,0,0
3890,p nj l j h id cowok vaksin,0,0,0,0,0,0
3891,h,0,0,0,0,0,0
3892,gratis                 high definition f,0,0,0,0,0,0
3893,jokowi pantau no unggul                 si dc,0,0,0,0,0,0
3894,halo amel                 lawan,0,0,0,0,0,0
3895,korupsi suruh rebus jenderal dagang negeri sangka korupsi migor bikin harga migor mahal harga migor turun ya,1,1,0,0,0,0
3896,arieanastasia amin,0,0,0,0,0,0
3897,arieanastasia amin,0,0,0,0,0,0
3898,moga lekas sembuh putri mungil,1,0,1,0,0,0
3899,mantap,0,0,0,0,0,0
3900,chrianlewar hatur terima kasih sabar tunggu                 wu orang lk,0,0,0,0,0,0
3901,cinta,0,0,0,0,0,0
3902,pagiii,0,0,0,0,0,0
3903,tuju selamat pagi                 e,0,0,0,0,0,0
3904,iya pagi bang dicky,0,0,0,0,0,0
3905,riau aji mesjid sungguh ramadan penuh amal santri pp aji jalan hak guna jalan selamat pagi indonesia                 p,0,0,0,0,0,0
3906,mending ya,0,0,0,0,0,0
3907,mbak yanti ewink tie perhati                 ao q,0,0,0,0,0,0
3908,monsta monsterhiphoop mik kiranti ajak bryno hal serius,1,0,1,0,0,0
3909,welcome kang mas,0,0,0,0,0,0
3910,dsasobarami iya mbak yanti alhamdulillah ssstt mas ada daster lo perhati twit nya,0,0,0,0,0,0
3911,chrianlewar alhamdulillah terima kasih mas menang moga be ambah rezeki barakat amin congratz mbak rian alhamdulillah ya untung malam nuzulul qur an cuss luncur direct message                 fk,0,0,0,0,0,0
3912,dsasobarami amin,0,0,0,0,0,0
3913,bismillah ikut ah moga berkah ramadan malam nuzulul qur an amin                 h,0,0,0,0,0,0
3914,tonton siang ya,0,0,0,0,0,0
3915,anu,1,0,1,0,0,0
3917,sedih,0,0,0,0,0,0
3918,iya,0,0,0,0,0,0
3919,waiyak lupa mas kaesang ya mas gibran,0,0,0,0,0,0
3920,amin,0,0,0,0,0,0
3921,kena prank ya,0,0,0,0,0,0
3922,halo cantiiikkk                 v eh,0,0,0,0,0,0
3923,iya,0,0,0,0,0,0
3924,is is is                 fi,1,1,0,0,0,0
3925,pikir akun deh kocak,1,1,0,0,0,0
3926,idiiihhh,0,0,0,0,0,0
3927,foto bukti betapa bersih hati jokowi serang senyum sehat ya jokowi sirik tanda                 du i i as,0,0,0,0,0,0
3928,kakakeyo ryawiedy sintamahalona arybandung ide indah om kenal produk cantik negeri                 bsz,0,0,0,0,0,0
3929,santorinissun pimpin zaman temu beliau cari baik                 cl qe,0,0,0,0,0,0
3930,pagi frankz kabar brutus ingetnya teman ya tau nama,0,0,0,0,0,0
3931,rahasia jokowi sengaja buka mas gibran minggu cape haaa oh kena deh,0,0,0,0,0,0
3932,banding era jokowi standar presiden mampu jokowi,0,0,0,0,0,0
3933,burung rangkong burung indonesia ancam punah suku dayak rangkong anggap burung suci lambang satu masyarakat pagi nusantara                 si,0,0,0,0,0,0
3934,biaya haji juta rendah rencana juta moga jamaah tunai ibadah haji tanah suci amin,0,0,0,0,0,0
3935,makna paskah asih peduli saksi selamat raya paskah capt tuhan yesus kati amin                 kje o iya,0,0,0,0,0,0
3936,santorinissun jeli mata sore mbak,0,0,0,0,0,0
3937,selamat raya mbak,1,1,0,0,0,0
3938,amin selamat raya paskah kang dicky                 p,0,0,0,0,0,0
3939,selamat paskah saudara ku sayang,0,0,0,0,0,0
3940,politik identitas bidang bisnis asyik                 az,0,0,0,0,0,0
3941,kali twitnya bikin kaget selamat pesta paskah ya,0,0,0,0,0,0
3942,selamat raya paskah mbak sylvia                 si,0,0,0,0,0,0
3943,hadeehhh sandiuno                 hcm,0,0,0,0,0,0
3944,lurus data fakta negara runtuh akibat fitnah hoaks,0,0,0,0,0,0
3945,anaklolina leonita lestari selamat raya paskah                 k,0,0,0,0,0,0
3946,ajar kasih selamat paskah saudara                 e lf,0,0,0,0,0,0
3947,monstaaaaaa monsterhiphoop masuk tim nih,1,1,0,0,0,0
3948,teman cikgu takut gelap                 juta,0,0,0,0,0,0
3949,aseeekkk moga benar gue pegang ds,0,0,0,0,0,0
3950,dokter awan hidup berkat negeri,1,0,1,0,0,0
3951,amin,0,0,0,0,0,0
3952,kang maman juang toleransi agama,0,0,0,0,0,0
3953,al fatihah bocah bahagia asuh malaikat dokter tega                 iya,0,0,0,0,0,0
3954,pesan,0,0,0,0,0,0
3955,amin,0,0,0,0,0,0
3956,mentah kayak tetangga agus harimurti yudhoyono,0,0,0,0,0,0
3957,rahayu                 hr l,0,0,0,0,0,0
3958,wow speechless pagiiii                 pergi,0,0,0,0,0,0
3959,frankz pagi happy pekan brutus,0,0,0,0,0,0
3960,mbak diajeng pagiii salam budaya                 orang a f,0,0,0,0,0,0
3961,mbak ve selamat pagi selamat sabtu suci,0,0,0,0,0,0
3962,mbak mita selamat pagi iya sehat                 o,0,0,0,0,0,0
3963,selamat pagi nusantara,0,0,0,0,0,0
3964,anjayyyy hafal pancasila adik kelas roy panci                 wu g wp,0,0,0,0,0,0
3965,mantap nih wali kota solo,0,0,0,0,0,0
3966,helm felis diicip kocheeengggg,0,0,0,0,0,0
3967,helm felis bah                 jtb,0,0,0,0,0,0
3968,helm felis amin selamat santap sahur massszeeehhh,0,0,0,0,0,0
3969,helm felis yess biar jokowi jabat hasil nikmat sila mudik jalur pantai selatan lupa vaksin booster negeri sehat                 hq t,0,0,0,0,0,0
3970,santuyyy massszeeehhh satu link negeri olok negeri cebong kadrun panggil akrab ramai                 o,1,0,1,0,0,0
3971,helm felis mending post calon presiden pilih jadwal tetap,0,0,0,0,0,0
3972,helm felis aki be ugas presiden sesuai undang undang jabat menteri pe ahanan menteri negeri menkopolhukam itu dewan wakil rakyat majelis musyawarat rakyat sidang bohong                 c,1,1,0,0,0,0
3973,pitak sesuai undang undang jokowi turun ganti aki aki senyum bangsa,0,0,0,0,0,0
