,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Gender
3916,@monsterhiphoop Masih tadi mah..,0,0,0,0,0,0,0
3917,@AnastasiaNuning Sedih.. https://t.co/jGLJwmKzxg,0,0,0,0,0,0,0
3918,@ewink_tie Iya..,0,0,0,0,0,0,0
3919,"@AinaAlit Ha ha ha waiyak lupa, itu mas Kaesang ya, bukan mas Gibran..",0,0,0,0,0,0,0
3920,@AonaranPsychic Aamiin..,0,0,0,0,0,0,0
3921,@argesh_suta Kena prank yaa..,0,0,0,0,0,0,0
3922,"@Cupidlucky2 Ha ha ha..
Hello cantiiikkk.. https://t.co/V9eH14NtX0",0,0,0,0,0,0,0
3923,"@monsterhiphoop Terus gimana.. ??
Kenapa ??
Trauma g ?? https://t.co/LLLVr5g1Iz",0,0,0,0,0,0,0
3924,"@monsterhiphoop Bukaaaannn...
Is is is... https://t.co/LfjPi44FI6",0,0,0,0,0,0,0
3925,"@monsterhiphoop Baru dipikirin..
Tuh ada akun mirip2 lo deh kocaknya..
Cuma dia rada sadis..",0,0,0,0,0,0,0
3926,"Idiiihhh...
🤣🤣🤣🤣 https://t.co/PpiQTgcAkm",0,0,0,0,0,0,0
3927,"@SantorinisSun Foto2 itu membuktikan betapa bersihnya hati pak Jokowi..
Diserang personal tetap tersenyum..
Sehat terus ya pak Jokowi..
Mereka itu sirik tanda tak mampu. 👌 https://t.co/Du5I6i14AS",0,0,0,0,0,0,0
3928,"@Omyung0505 @KakaKeyo @RyaWiedy @rtamunusantara @Sintamahalona @AryBandung Ide ciamik kan om ??
Kita akan lebih mengenal produk kecantikan dalam negeri. https://t.co/vJRC1bSz9q",0,0,0,0,0,0,0
3929,"@ArisPrayogo20 @SantorinisSun Setiap pemimpin akan ada di zamannya..
Kita hanya perlu menemukan siapa beliau.
Mencari yang baik diantara yang terbaik. https://t.co/cL8tgu25qE",0,0,0,0,0,0,0
3930,"@__Bungs Pagi bung Frankz...
Pa kabar Brutus ??
Aku kok ingetnya teman Popeye yaa.. 😆😆😆
Boleh tau kenapa diberi nama itu ??.. https://t.co/OnHxgsZVBZ",0,0,0,0,0,0,0
3931,"Rahasia pak Jokowi yang tak sengaja dibuka mas Gibran..
2 minggu yang lalu, bapak tuh ngeluh capek..
Haaa... ?? 😳😳😳..
Ternyata oh ternyata.. kena deh.. 😆😆😆
https://t.co/sUlObT5Nke",0,0,0,0,0,0,0
3932,"@SantorinisSun Dan kita akan membandingkan era Jokowi untuk standar presiden berikutnya..
Harus ada kemampuan lebih dari Jokowi. https://t.co/4NFneTVHs1",0,0,0,0,0,0,0
3933,"Burung Rangkong atau burung enggang..
Satwa endemik Indonesia yang terancam punah.

Oleh suku Dayak, rangkong dianggap burung suci dan lambang persatuan masyarakat.

Pagi Nusantara..

 https://t.co/XWchNuer8s",0,0,0,0,0,0,0
3934,"@hrmnt80 Dan biaya haji tahun ini sekitar 40 jutaan.

Lebih rendah dari awal perencanaan yang sekitar 45 juta...

Semoga semakin banyak jamaah kita yang dapat menunaikan ibadah haji ke tanah suci.
Aamiin.

https://t.co/DfhfFnWRu0",0,0,0,0,0,0,0
3935,"@tjapoenglaut Makna Paskah adalah mengasihi, peduli dan bersaksi..
Selamat merayakan Paskah, Capt.
Tuhan Yesus memberkati..
Amen. https://t.co/kJe0OXK8iY",0,0,0,0,0,0,0
3936,"@Lembayun1Kirana @SantorinisSun Ha ha ha, jeli matanya..
🤣🤣🤣
Sore mbak Kirana.. https://t.co/rGt0358SYd",0,0,0,0,0,0,0
3937,@noni_nitha Selamat merayakannya mbak Nitha.. https://t.co/cnGna1crWR,0,0,0,0,0,0,0
3938,"@KangDickyAjah Aamiin,
Selamat merayakan Paskah kang Dicky https://t.co/p3vshUeUvP",0,0,0,0,0,0,0
3939,"@maman1965 Selamat Paskah  saudara2ku..
Aku sayang kalian..
🤗🤗🤗.. https://t.co/BJY8IEuHiK",0,0,0,0,0,0,0
3940,@SantorinisSun Karena politik identitas dibidang bisnis itu g asik. 👌 https://t.co/FZNjF2Az8m,0,0,0,0,0,0,0
3941,"@ShuThio 🤣🤣🤣😭😭..
G gitu juga kali twitnya...
Bikin kaget..
Selamat berpesta Paskah yaa... https://t.co/ghWsdmYcSP",0,0,0,0,0,0,0
3942,"@sylviawoskan Selamat merayakan Paskah, mbak Sylvia.. https://t.co/3s1QiR3FuQ",0,0,0,0,0,0,0
3943,"Hadeehhh...
@sandiuno https://t.co/HsIA3HCM8q",0,0,0,0,0,0,0
3944,"@SantorinisSun Untuk itulah kita ada..
Meluruskan dengan data dan fakta.
Karena negara, dapat runtuh akibat terlalu banyak fitnah dan juga hoax. https://t.co/sEC3WDUVgk",0,0,0,0,0,0,0
3945,@NannyAlexendry @AnakLolina2 @Leonita_Lestari Selamat merayakan Paskah.. https://t.co/d2K5HgMFfs,0,0,0,0,0,0,0
3946,"Karena ajaranNya adalah kasih.
Selamat Paskah, saudaraku..
🤗🤗🤗..

 https://t.co/LA5eXTilF9",0,0,0,0,0,0,0
3947,"Monstaaaaaa..
@monsterhiphoop 
Masuk team yang mana nih ??",0,0,0,0,0,0,0
3948,"@LuckyCikgu_007 Udeehhh kita temenin di sini Cikgu..
Jangan takut gelap.. https://t.co/WCDQVY71JT",0,0,0,0,0,0,0
3949,"Aseeekkk..
Semoga beneran..
Gw pegang DS.. https://t.co/vsj16mUhsc",0,0,0,0,0,0,0
3950,"@KamFoengAnn Dokter Terawan, hidupnya telah menjadi berkat untuk negerinya. https://t.co/lcUbMvWXRy",0,0,0,0,0,0,0
3951,@SiawPunch Aamiin.,0,0,0,0,0,0,0
3952,"@SantorinisSun Kang @maman1965 pejuang toleransi beragama. 

https://t.co/hVokRkQgvs",0,0,0,0,0,0,0
3953,"Al Fatihah..
Bocah piatu ini, kini telah bahagia, diasuh malaikat..

Bahkan dokter yang mengautopsinya sempat pingsan, tak tega melihat visum Dila.
https://t.co/ldU7y1JMTF",0,0,0,0,0,0,0
3954,@SantorinisSun Sekedar menyampaikan pesan.. https://t.co/u2LprliLOc,0,0,0,0,0,0,0
3955,@BimoCakraYudha1 Aamiin..,0,0,0,0,0,0,0
3956,"@Fatonikumbayer Masih mentah..
Ntar kayak tetangga tuh, AHY.",0,0,0,0,0,0,0
3957,@bentangnegeri Rahayu.. 🙏🙏🙏 https://t.co/NCm1hRXu3L,0,0,0,0,0,0,0
3958,"@NKRI_Heaven Waw.. speechless benar2 heaven..
Pagiiii.. https://t.co/pG26gSpQcp",0,0,0,0,0,0,0
3959,"@__Bungs Bung Frankz, pagi, happy weekend, Brutus lagi apa ?? https://t.co/41pqKMOKB5",0,0,0,0,0,0,0
3960,"@diajengemy_ Mbak Diajeng..
Pagiii, salam budaya.. https://t.co/or4a9F2yMp",0,0,0,0,0,0,0
3961,"@VerenaSusilowa1 Mbak Ve, selamat pagi..
Selamat menghayati Sabtu suci.. https://t.co/YMwvssEoVs",0,0,0,0,0,0,0
3962,"@MitaWullur Mbak Mita, selamat pagi..
Iya, sehat kan ?? https://t.co/QOkmHrXMho",0,0,0,0,0,0,0
3963,"Selamat pagi, Nusantara.. https://t.co/dDdvQe3zDh",0,0,0,0,0,0,0
3964,"Anjayyyy, g hafal Pancasila..
Adek kelasnya Roy Panci ini mah..
 https://t.co/8wU1GXjbwp",0,0,0,0,0,0,0
3965,"Mantap nih walikota Solo..

https://t.co/ZtgQqm7uwi",0,0,0,0,0,0,0
3966,@Danis1973J @Helmi_Felis Diicip dikit ma kocheeengggg.. https://t.co/Ae0dSKWAJZ,0,0,0,0,0,0,0
3967,@Danis1973J @Helmi_Felis Bah.. https://t.co/5HSDG09JtB,0,0,0,0,0,0,0
3968,"@Danis1973J @Helmi_Felis Juga kita semua..
Aamiin..
Selamat bersantap sahur massszeeehhh.. https://t.co/HLDgvImgmZ",0,0,0,0,0,0,0
3969,"@Danis1973J @Helmi_Felis Yess, 
Biarkan pak Jokowi bekerja hingga akhir masa jabatan.
Toh hasilnya bisa dinikmati sekarang.

Silahkan bagi yang akan mudik, jalur Pansela telah siap.
Jangan lupa vaksin booster agar negeri kita sehat. https://t.co/6hQ6GX300t",0,0,0,0,0,0,0
3970,"@SantorinisSun Santuyyy ae massszeeehhh..
Kita masih bisa bersatu kok kalo ada link bokep atau negeri ini diolok2 negeri lain.

Cebong n kadrun itu cuma panggilan keakraban, karena kalo g ada mereka g kan rame. https://t.co/o6kzyDfGJ9",0,0,0,0,0,0,0
3971,@kadiyono @Helmi_Felis Mending post capres pilihan kalian. Jadwal sudah ditetapkan.. https://t.co/sOf4MlnQCD,0,0,0,0,0,0,0
3972,"@Danis1973J @Helmi_Felis G kan bisa..

Jika aki2 ini g bisa bertugas sebagai presiden, maka sesuai UU yang memangku jabatan adalah menteri pertahanan, menteri luar negeri dan Menkopolhukam, hingga tahun 2024, itupun DPR MPR harus sidang.
Jadi jangan mau diboongin. https://t.co/C2KOSBBYx6",0,0,0,0,0,0,0
3973,"@Helmi_Felis Pale lo pitak.

Sesuai UU, jika Jokowi ""harus turun"", maka penggantinya adalah aki2 ini..

Aki2 yang tersenyum dan bangsa yang MERINGIS. https://t.co/izluWagxux",0,0,0,0,0,0,0
3974,"@__AnakKolong Tetapi berkat Tuhan, selalu menyertai.. https://t.co/YuHPXmrxqK",0,0,0,0,0,0,0
3975,"Hmmmm...
Mas Gibran masih terlalu muda ya, biarlah menimba ilmu dulu sebagai walikota Solo sekali lagi.
Nanti 10 tahunan lagi gubernur DKI atau Nusantara, baru capres.
Lebih Joss.. 👍👍👍
 https://t.co/KnawG1NHDj",0,0,0,0,0,0,0
3976,"Saudara Kristianiku..
Semoga Jum'at Agung ini dapat lebih menambah keimanan dihati.. https://t.co/y4jo25igW9",0,0,0,0,0,0,0
3977,"Maaf Boss, ngakak parah.. https://t.co/zUiQ6cmS1f",0,0,0,0,0,0,0
3978,@monsterhiphoop Brynooo... https://t.co/E21T7rMyEJ,0,0,0,0,0,0,0
3979,@SantorinisSun Ice cream emang mereka. https://t.co/8vc67Szli8,0,0,0,0,0,0,0
3980,"@SantorinisSun Pak Jokowi itu tinggal 2 tahun lagi bekerjanya.
Biaya menghadapi para pendemo itu semestinya bisa digunakan untuk membangun infrastruktur, memperbaiki SDA seperti beasiswa.
Biarkan beliau bekerja. Hasilnya untuk kita semua kok. https://t.co/5O4JMHZFYz",0,0,0,0,0,0,0
3981,"@2Diredja Aamiin..
Hatur nuhun teh..
🙏 https://t.co/CTputdr1Pc",0,0,0,0,0,0,0
3982,"@_KanjengRaden @malakmalakmal @malakmalakmal 
Ditanya tuh.. 
Badut kau.. https://t.co/uxy1uMFJxq",0,0,0,0,0,0,0
3983,"@Jkt_Networks Musik yang sexy..
Havana. https://t.co/ORsSyMOGtJ",0,0,0,0,0,0,0
3984,"@SantorinisSun Tolong HRD pertimbangkan lagi para mahasewa2 ini ketika akan melamar pekerjaan.
https://t.co/VEwltm5BaJ",0,0,0,0,0,0,0
3985,"@SantorinisSun Bomat dah..
Maksinya kakakkk.. https://t.co/pCRC2kk0bH",0,0,0,0,0,0,0
3986,@OREOSCHENLE @AREAJULID Tolong ya kakak.. 🙏🙏,0,0,0,0,0,0,0
3987,@JonoSet35657017 @__XPaijo Marahin om marahiiinnn... !!,0,0,0,0,0,0,0
3988,@Leonita_Lestari Dan salah satu yang pemukul saat ini.. https://t.co/pGdJVvhOQJ,0,0,0,0,0,0,0
3989,"Tegas dan berwibawa..
Saat polisi menahan salah seorang pelaku kerusuhan..
 https://t.co/huJyGIuzxM",0,0,0,0,0,0,0
3990,Apalagi yang mau digoreng ?? https://t.co/pFltc4XnST,0,0,0,0,0,0,0
3991,"Kok pas yaa.. 
😆😆😆
 https://t.co/hiRjqVMnAo",0,0,0,0,0,0,0
3992,"@locomidulcecoco Bobok neng..
Emang kebiasaan begadang yaa.",0,0,0,0,0,0,0
3993,"@velianivelinars Wah cantiiikkk..
Kayaknya baru kemarin post dia waktu ultah ketiga.. https://t.co/RT8SHZ2wHZ",0,0,0,0,0,0,0
3994,@locomidulcecoco Cantiiikkk.. https://t.co/X6gFVz4IXt,0,0,0,0,0,0,0
3995,"@SantorinisSun Dan ada kang bakso yang ngawasin..
Kijang satu monitor.. https://t.co/jJn0EcSrYI",0,0,0,0,0,0,0
3996,"Merinding yaa..
😍😍😍",0,0,0,0,0,0,0
3997,"Ha ha ha...
Ingin mengulang pilkadal Jekardah ??

Just say no.",0,0,0,0,0,0,0
3998,"@duniamaya_29 @SantorinisSun G sengaja kakakkk...
😭😭",0,0,0,0,0,0,0
3999,"Mahasewa kok mingkem ??
SJW mana suaranya ?? https://t.co/0LFF0eBMqT",0,0,0,0,0,0,0
4000,@SantorinisSun Tolong jangan ada hanya permintaan maaf dan materai ceban pak pulici.. https://t.co/mckN2p8J4O,0,0,0,0,0,0,0
4001,@Leonita_Lestari Sang pilot yang bukan kaleng2. https://t.co/6SKger57LI,0,0,0,0,0,0,0
4002,"@MorinBlue14 Ha ha ha, aku juga suka maskeran pake ampas kupi n scrub badan..
Siang mbak Blue.. https://t.co/9A9ci8B8hf",0,0,0,0,0,0,0
4003,"Ini Jogyakarta, Bung.. !!

 https://t.co/kW0UgT4gUp",0,0,0,0,0,0,0
4004,"@radar_kepri Kerja dong seperti biasa, napa ??
Kan ada aparat keamanan yang berjaga.
Emang kalo ke sana g ngerepotin aparat ??",0,0,0,0,0,0,0
4005,"@Sintamahalona Pagi mbak Sinta..
Mengais rezeki ditengah demo... https://t.co/pxkVVHYvfB",0,0,0,0,0,0,0
4006,"@benedictus82 Tadi scroll..
Heran lihat dede Amel, cici Milo aja udah mungil, eh ada yang lebih mungil, tauknya segede telapak tangan.. https://t.co/LRrXs5ogT9",0,0,0,0,0,0,0
4007,"@Pekaklonto76 @__Bungs Pekak, Selamat pagi.. https://t.co/9HuOVOwDiE",0,0,0,0,0,0,0
4008,"@benedictus82 Pagiii..
Lho kapan ada Amel.
Wah ketinggalan berita nih.
Baby Sena lagi apa ??",0,0,0,0,0,0,0
4009,@amaliiazphyr @yozariam Jalan apa nih teteh ??,0,0,0,0,0,0,0
4010,"@ewink_tie Waalaikum salam..
Aamiin..
Pagi mbak Yanti.. https://t.co/TinTaWvu8X",0,0,0,0,0,0,0
4011,@__Bungs Morning bung Frankz.. https://t.co/i3x0HxMuEl,0,0,0,0,0,0,0
4012,"Walaupun dianggap diam, kami terus mengamankan negeri ini..
 https://t.co/bVmaWjrwnc",0,0,0,0,0,0,0
4013,"@sungganteng 5W + 1H
Waduh..waduh..waduh waduh..waduh..
Hadeehhh... https://t.co/nMtoTcQcjc",0,0,0,0,0,0,0
4014,"Transfer yang indah..
Titip saudaraku yaa..
🙏🙏🙏..

https://t.co/gZFaxi6kxa",0,0,0,0,0,0,0
4015,"@Sadbroke666 @belanagarakita @Leonita_Lestari @jokowi Ya..
Ingat 14 Februari 2024 silahkan datang ke TPU.
Pilih capres dan cawapres.

Sekarang, bekerjalah karena angpau lebaran g cukup dengan ngemeng.",0,0,0,0,0,0,0
4016,"Weiss Gokil.. Gass..

Yuk daripada berdemo g jelas, lebih baik siapkan diri kalian.
2700 lapangan kerja di perusahaan bergengsi dalam negeri.. 😎

Ngelamar ayang jadi tak perlu waktu lama lagi nih.
https://t.co/hE8hiaYEv8",0,0,0,0,0,0,0
4017,"@edi44331822 Selamat malam..
Sodong beach..
Di mana yaa..
Keren pantainya.",0,0,0,0,0,0,0
4018,"Bangga ?? 🥴🥴🥴..

Licik pastinya.. 
Yang gini pengen jadi presiden ??
Muke lo jauuuhhh... https://t.co/MXJ4EvhB78",0,0,0,0,0,0,0
4019,"@__AnakKolong Anjayyyy, buk Lisa.. balas buuukkk..
Balaassss..... https://t.co/KMeq1lWJ2B",0,0,0,0,0,0,0
4020,"Pak Jokowi susah payah bekerja, undang investor, promosikan Indonesia dan kalian merusaknya.. 😒😒😒
https://t.co/W78q8umxQo",0,0,0,0,0,0,0
4021,@__AnakKolong Beliau tetap bekerja untuk negerinya. https://t.co/9KrNKSQEXw,0,0,0,0,0,0,0
4022,"@SantorinisSun @ListyoSigitP Soalnya oknum2 kayak gitu, setelah ditangkap, minta maaf dan materai ceban, kelar urusan. https://t.co/Mrv1Fc6A3c",0,0,0,0,0,0,0
4023,"@__AnakKolong Nies, Baca.. https://t.co/kJWZPylFiL",0,0,0,0,0,0,0
4024,@SantorinisSun Mereka yang merendahkan dirinya sendiri.. https://t.co/P8QDMEXPm7,0,0,0,0,0,0,0
4025,"@pengarang_sajak @P3nj3l4j4h_id Huhuy kenapa g ??
@P3nj3l4j4h_id 
@P3nj3l4j4h_id 
@P3nj3l4j4h_id 
@P3nj3l4j4h_id 
@P3nj3l4j4h_id 
@P3nj3l4j4h_id 
@P3nj3l4j4h_id 
@P3nj3l4j4h_id 
@P3nj3l4j4h_id",0,0,0,0,0,0,0
4026,"Waduch.. Waduch.. Waduch.. Waduch.. Waduch..
Hadeehhh... 😋😋😋 https://t.co/h2HGjnLcGz",0,0,0,0,0,0,0
4027,"@Lemp3r Team mobil putihlah..
😆 https://t.co/9YtPMhNomN",0,0,0,0,0,0,0
4028,@PabloEs69069860 Kenapa ??,0,0,0,0,0,0,0
4029,"@Leonita_Lestari @SoeryaRoyce @jokowi Mereka demo, pemerintah sibuk bekerja..

Silahkan bagi para pemudik, kini dapat menggunakan jalur Pansela..
Selain banyak tempat Instagramable.. juga  diharapkan dapat mengurai kepadatan mudik.. 👌

#SayaTetapPercayaJokowi https://t.co/HOYDaVv8hR",0,0,0,0,0,0,0
4030,"Good News.. 
https://t.co/cHpQPNwBch",0,0,0,0,0,0,0
4031,"@WidyoLita Waw.. 
Scroll tadi malah ketemu Oshi.. https://t.co/l4s2U2Kfbp",0,0,0,0,0,0,0
4032,"@SantorinisSun Saya berdiri disamping pak Jokowi.
Layar telah terkembang, pantang surut biduk ke pantai..
Setia hingga akhir masa jabatan.

#SayaTetapPercayaJokowi https://t.co/wndgYIxrdx",0,0,0,0,0,0,0
4033,"@Leonita_Lestari @jokowi 7 tahun telah dilalui bersama pak presiden.
Banyak duka, tapi lebih banyak suka.. 🥰🥰🥰..
Presiden yang humble..

Tinggal sedikit waktu lagi untuk selesaikan tugas bakti.

#SayaTetapPercayaJokowi https://t.co/DgZi5TD3O8",0,0,0,0,0,0,0
4034,"Tuhan adalah baik bagi orang yang berharap kepadaNya, bagi jiwa yang mencari Dia.
Ratapan 3.25

Pagi Nusantara. https://t.co/enMt6oWSs4",0,0,0,0,0,0,0
4035,"@SantorinisSun Ada Fadli Zon kah ??
Rasain sesekali didemo.. 
😆😆 https://t.co/ebornhc5q4",0,0,0,0,0,0,0
4036,@ElinaDio @Generas88695973 @budimandjatmiko @jokowi Bah.. https://t.co/5M6fz4sRfh,0,0,0,0,0,0,0
4037,"@Afriboy25252773 Satu aja tentang Esemka.
Berani keluarin data ??
Atau cuma meme yang lo kabisa ??",0,0,0,0,0,0,0
4038,"@Cahyono_100 @budimandjatmiko @jokowi Ya, napa ??",0,0,0,0,0,0,0
4039,"@__AnakKolong Kita mempunyai satu tujuan.
Selamat.
Menuju Indonesia maju.
#SayaBersamaJokowi https://t.co/S8QIcpIpcA",0,0,0,0,0,0,0
4040,???,0,0,0,0,0,0,0
4041,???,0,0,0,0,0,0,0
4042,@NdrewsTjan @salahsambungya Wohh ganteng euy..,0,0,0,0,0,0,0
4043,@NdrewsTjan Kaus putih kedua dari kiri yang berdiri itu bang Ndrews ??,0,0,0,0,0,0,0
4044,"@budimandjatmiko @jokowi Baru sekarang bangga rasanya punya presiden..

Aku ingat, misalnya dulu ketika covid mulai mengganas, pak Jokowi mencontohkan kita untuk divaksin, agar kita berani.

Seperti seorang ayah, begitulah cinta pak Jokowi pada warganya. 🥰.

#SayaPercayaJokowi https://t.co/OLbc3mC8TH",0,0,0,0,0,0,0
4045,"@Leonita_Lestari Bukan Eloooo... 🥱🥱🥱..
Tapi..
.
.
.
#SayaBersamaJokowi https://t.co/k4QzBfexwh",0,0,0,0,0,0,0
4046,Bah... 🤣🤣🤣 https://t.co/A6E8iUAXjd,0,0,0,0,0,0,0
4047,"@SantorinisSun Heran..
Kita mah akun real, iya juga anonim. Kuota beli sendiri.
Beda akun, beda orang, beda pendapat..Ada akun kocak, akun meloww, akun usil, akun baik, akun rada judes.. 
🤣🤣🤣
Tapi semua tetap satu..
#SayaBersamaJokowi https://t.co/AJol0y3bmr",0,0,0,0,0,0,0
4048,@Beruang_Puttih @SantorinisSun Iya https://t.co/elxlho3Gay,0,0,0,0,0,0,0
4049,"@bianca25090809 @SantorinisSun Ya kalo korlap minimal.
Lha yang ecek2 yang cuma ngikutin ajakan dimedsos, atau krucuknya, cuma dapet lapar n haus.

Pulangnya bawa kebanggaan semu, ikutan bersuara.

Kita dah kaya, mereka masih sibuk cari kerja. 👌

https://t.co/m2PowF7Na6",0,0,0,0,0,0,0
4050,"@SantorinisSun Aman..
Kata A cakep no 2 n 4.",0,0,0,0,0,0,0
4051,"@SantorinisSun Daripada demo g jelas, mending milih baju lebaran..
Cari uwit buat angpau ponakan, orang tua.
Sat set sat set gitu lho. https://t.co/IJKpwTinv1",0,0,0,0,0,0,0
4052,@auntyuni Al Fatihah..,0,0,0,0,0,0,0
4053,"@kawananraja Video yang bikin merinding didini hari.
#SayaBersamaJokowi https://t.co/HUwpQnK0ly",0,0,0,0,0,0,0
4054,"@SantorinisSun Pak Jokowi itu seperti seorang ayah..
Kita kadang merajuk, jika ada keinginan, atau kebijakan beliau yang g berkenan.
Tapi sekesel2nya pada seorang ayah, tetap aja kita sayang dan hormat..
#SayaBersamaJokowi https://t.co/W8AWyxdfIl",0,0,0,0,0,0,0
4055,"@SantorinisSun Santuyyy..
#KitaBersamaJokowi https://t.co/AjwLIyOStr",0,0,0,0,0,0,0
4056,@SantorinisSun 👌👌👌 https://t.co/P4mn9AOuGq,0,0,0,0,0,0,0
4057,"@VerenaSusilowa1 Aamiin..
Aduuhhh gemesss..
Titip sun sayang dipipinya yaa... https://t.co/9V8SWjWxjo",0,0,0,0,0,0,0
4058,"@fauzanrifan1 Setuju..
Salah satu alasanku memilih pak Jokowi kembali adalah karena adanya menteri2 kesayangan ini, selain bu SMI, bu Retno. https://t.co/s1Sgn9EHfC",0,0,0,0,0,0,0
4059,@monsterhiphoop Mood booster twit lo..,0,0,0,0,0,0,0
4060,"@__Bungs Morning..
Lucuuu..
Siapa namanya tah ?? https://t.co/lc7EtrYMIp",0,0,0,0,0,0,0
4061,@monsterhiphoop 👌 https://t.co/yEGzVqpm2g,0,0,0,0,0,0,0
4062,@Anaksenja__id @BiruScooter Wew beneran itu.. https://t.co/LXQapyKMZh,0,0,0,0,0,0,0
4063,@SantorinisSun Perbedaan mas Budiman ma Nicko.. 😸 https://t.co/B5VUPXVruq,0,0,0,0,0,0,0
4064,@BiruScooter Laahhh.. https://t.co/ItpUyKO0AT,0,0,0,0,0,0,0
4065,@BustaminAriffi2 Kata dan budaya g bisa bedakan ??,0,0,0,0,0,0,0
4066,"@Winardi_641 Iss jangan gitu..
Kita doakan aja beliau sehat2.",0,0,0,0,0,0,0
4067,@_30mile @monsterhiphoop Skak ster tuh Monsta.. 👌,0,0,0,0,0,0,0
4068,"Ras terkuat..
😸😸😸
https://t.co/07QNu4NNjS",0,0,0,0,0,0,0
4069,@_30mile @monsterhiphoop Cerdas.. 👌,0,0,0,0,0,0,0
4070,"@__Bungs Turut berdukacita, Bung Franks ..
🙏🙏🙏 https://t.co/YtJre49XOs",0,0,0,0,0,0,0
4071,"@SantorinisSun Ingatlah, negara bisa hancur karena fitnah juga hoax.
Berikan data dan juga fakta. https://t.co/4PcXQZbRo1",0,0,0,0,0,0,0
4072,"@BSaptawa Jika Jokowi berhalangan, beliau penggantinya..",0,0,0,0,0,0,0
4073,"@NdrewsTjan G apa..
Bebas.. 👌",0,0,0,0,0,0,0
4074,"@NdrewsTjan Iya yang lain..
Aku diem ngamati kok..
Juga twit2 mbak Dinda.",0,0,0,0,0,0,0
4075,@NdrewsTjan Oohh Irene tah.. https://t.co/XgEJ9Wcpx8,0,0,0,0,0,0,0
4076,@NdrewsTjan https://t.co/aJKJ8RiGZb,0,0,0,0,0,0,0
4077,"@NdrewsTjan Akunnya gembokan tah ??
Aku g bisa lihat twitnya bang Ndrews..",0,0,0,0,0,0,0
4078,"@KangDickyAjah Justru bener.
Coba dulu wakilnya pak Mahfud MD atau pak Moeldoko.
Dah lama mungkin pak Jokowi lengser.
Naa kalo wakilnya Opung, mungkin g kan ada demo turunkan Jokowi..
Pada ngiyep semua.
Siang kang Dicky.. https://t.co/2sovLWARtA",0,0,0,0,0,0,0
4079,"@KakaKeyo Aamiin..
Pagi kakak Key.. https://t.co/zHPzEzeQEu",0,0,0,0,0,0,0
4080,"@SantorinisSun Kalo Gibran Yess..
Ibarat intan yang akan berubah jadi berlian.
Tapi biarlah dia digodok dulu, oleh Jokowi, BTP, pak GP, partai, jangan terburu-buru..
Ntar kayak anak Pepo karirnya.. https://t.co/PmoBLqsG6i",0,0,0,0,0,0,0
4081,"@OmDickyajah Sama..
Met siang om Dicky.. https://t.co/2LgA2o7w0p",0,0,0,0,0,0,0
4082,"@_30mile Monsta @monsterhiphoop
aja yang jadi presiden gimana ??",0,0,0,0,0,0,0
4083,@KrisalviJosanta Langsung kenyang yaa.. https://t.co/PPFhUnqMg9,0,0,0,0,0,0,0
4084,Ada yang ingin saya jadi presiden ?? https://t.co/nr63IIA34u,0,0,0,0,0,0,0
4085,@really_groot Pagi Groot. https://t.co/xWrvpth0KS,0,0,0,0,0,0,0
4086,"@SantorinisSun G belajar....
Dulu pernah ada gerakan seperti ini, terlantar yang demo.. Ditanya mana korlapnya celingak-celinguk karena ajakan dimedsos doang..
Akhirnya pulici yang nganterin mereka pulang. https://t.co/kjV1IDg3Ha",0,0,0,0,0,0,0
4087,"@rustaman_uus @SantorinisSun Demi Allah beraninya ma Anies ??
Ketawa cicak dibuatnya..",0,0,0,0,0,0,0
4088,"@RKristaung @SantorinisSun Gada beritanya lagi.
Secara listrik jadinya lebih boros yaa .. 🤔",0,0,0,0,0,0,0
4089,@rustaman_uus @SantorinisSun Tinggal buktikan..,0,0,0,0,0,0,0
4090,"@SantorinisSun Bomat dah
Gas melon mau naik..
 🥱 🥱 🥱..

Gas pink udah duluan.

https://t.co/p7brQqsMYo",0,0,0,0,0,0,0
4091,"@PendantOrgonite @Pinokowi_ ???..
Raup dulu mas..",0,0,0,0,0,0,0
4092,@PendantOrgonite @Pinokowi_ Demi Allah g ada seperakpun untuk rakyat ??,0,0,0,0,0,0,0
4093,@Cupidlucky2 Siang Cantiiikkk.. https://t.co/3Z1UJqpmGP,0,0,0,0,0,0,0
4094,"@Beruang_Puttih Selamat siang..
Iya kemana aja atuh.. https://t.co/XPlsZDEfdR",0,0,0,0,0,0,0
4095,"@Pinokowi_ Terus, pengennya gimana ??",0,0,0,0,0,0,0
4096,Tercyduk.. Anjayy... https://t.co/zQGAxoW3kF,0,0,0,0,0,0,0
4097,Siang Indonesia.. https://t.co/4ZawjvCtyo,0,0,0,0,0,0,0
4098,"@SantorinisSun Ya..
Kita tetap bersama presiden terpilih.
Pak Jokowi.. https://t.co/QD78J4XJNk",0,0,0,0,0,0,0
4099,"@otongkoil Monstaaaaaa...
@monsterhiphoop 
Ngerti g ??",0,0,0,0,0,0,0
4100,@monsterhiphoop Acieee Monsta falling in love..,0,0,0,0,0,0,0
4101,"Mereka yang ngebet pengen turunkan presiden Jokowi, ternyata gabener yang akan turun tahun ini.
Fakta.. !!!
https://t.co/NC36KuXAsi",0,0,0,0,0,0,0
